MMI, ITB_Class, Comp_damage 
7.802846, NEL1.3.1, 23.042994 
7.904185, NEL3.2.1, 7.944413 
7.901535, NEL2.1.1, 8.453034 
7.126659, NEL4.1.2, 10.108769 
7.126659, NEL4.1.2, 10.108769 
7.126659, NEH4.1.2, 0.968860 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEL1.3.1, 5.009929 
7.126659, NEL3.3.1, 2.759635 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEH4.1.2, 0.968860 
7.126659, ER4.1.1.3, 0.475529 
7.126659, ER1.1.1.1, 0.021216 
7.648280, NEL1.3.1, 17.424835 
7.126659, NEH4.1.3, 0.968860 
7.126659, NEL4.1.2, 10.108769 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEL4.1.3, 10.108769 
7.126659, NEH4.1.3, 0.968860 
7.126659, ER1.1.1.1, 0.021216 
7.126659, NEL3.3.1, 2.759635 
7.126659, NEH4.1.2, 0.968860 
7.207453, NEL4.1.3, 12.041882 
7.207174, NEL1.3.1, 6.281702 
7.207873, NEH4.1.2, 1.580383 
7.213745, NEL4.1.3, 12.201700 
7.195010, NEH4.1.3, 1.466186 
7.126659, NEH4.1.3, 0.968860 
7.126659, NEH4.1.3, 0.968860 
7.126659, NEH4.1.2, 0.968860 
7.126659, NEL4.1.3, 10.108769 
7.126659, NEL4.1.3, 10.108769 
7.126659, NEL4.1.2, 10.108769 
7.126659, NEL4.1.2, 10.108769 
7.126659, NEH4.1.3, 0.968860 
7.129436, NEH4.1.3, 0.985823 
7.126659, NEL4.1.3, 10.108769 
7.126659, NEL4.1.3, 10.108769 
7.138384, NEH4.1.3, 1.042207 
7.180469, NEH4.1.2, 1.345488 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEL4.1.2, 10.108769 
7.126659, NEH4.1.2, 0.968860 
7.126659, NEL4.1.2, 10.108769 
7.126659, NEH4.1.2, 0.968860 
7.126659, NEH4.1.2, 0.968860 
7.127619, NEL4.1.2, 10.130446 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEH4.1.2, 0.968860 
7.126659, NEL4.1.2, 10.108769 
7.126659, NEL2.1.1, 0.218788 
7.127758, NEL3.2.1, 0.728738 
7.185502, NEH4.1.3, 1.386284 
7.186341, NEH4.1.3, 1.393184 
7.636211, NEH2.1.1, 11.788030 
7.635604, NEH2.1.1, 11.773760 
7.635800, NEL2.1.2, 8.649982 
7.635721, NEL2.1.1, 3.115518 
7.635721, NEL2.1.1, 3.115518 
7.635643, NEH2.1.1, 11.774677 
7.635506, NEH4.1.1, 11.726921 
7.635389, NEL2.1.1, 3.111159 
7.635349, NEL2.1.1, 3.110635 
7.634860, NEL2.1.1, 3.104225 
7.634723, NEL2.1.1, 3.102431 
7.634664, NEH2.1.1, 11.751685 
7.634566, NEL2.1.1, 3.100377 
7.634566, NEL2.1.1, 3.100377 
7.634449, NEL2.1.1, 3.098846 
7.634449, NEL2.1.1, 3.098846 
7.634390, NEH2.1.1, 11.745255 
7.634312, NEH2.1.1, 11.743425 
7.634214, NEL2.1.1, 3.095774 
7.634038, NEH2.1.1, 11.736998 
7.641438, NEH2.1.2, 22.616302 
7.646529, NEL2.1.1, 3.260073 
7.202979, NEH3.1.1, 0.388216 
7.202140, NEL3.1.1, 0.386875 
7.190955, NEH4.1.2, 1.431650 
7.201302, NEH4.1.2, 1.521152 
7.200882, NEH4.1.2, 1.517430 
7.214444, NEH4.1.2, 1.641523 
7.205776, NEH1.4.1, 8.164675 
7.205077, NEH1.4.1, 8.151369 
7.206475, ER1.1.1.1, 0.048046 
7.205776, NEL1.4.1, 9.808990 
7.206055, NEH1.4.2, 17.101018 
7.206195, NEH1.4.2, 17.105504 
7.205356, NEH2.1.1, 4.329911 
7.205636, NEH1.4.1, 8.162009 
7.203958, NEH4.1.2, 1.544866 
7.203259, NEH3.1.1, 0.388665 
7.202140, NEL1.3.1, 6.195893 
7.202280, NEH4.1.2, 1.529849 
7.200602, NEH1.4.2, 16.926778 
7.209830, NEH4.1.2, 1.598390 
7.211508, NEH1.4.1, 8.274358 
7.254052, NEL2.1.1, 0.470741 
7.253903, NEL3.1.1, 0.477515 
7.256431, NEL3.1.1, 0.482373 
7.256133, NEL3.1.1, 0.481798 
7.256728, NEL2.1.1, 0.478011 
7.257174, NEL3.1.1, 0.483808 
7.257471, NEL3.1.1, 0.484383 
7.317528, NEL3.1.1, 0.613346 
7.261782, NEL3.1.1, 0.492795 
7.261931, NEL2.1.1, 0.492425 
7.262674, NEL1.4.1, 11.240045 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH2.1.1, 11.688448 
7.631965, NEL3.1.1, 1.859631 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL1.4.1, 23.641315 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH4.1.3, 11.575463 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL3.2.1, 3.926408 
7.631965, NEH4.1.3, 11.575463 
7.631965, NEH4.1.2, 11.575463 
7.631965, NEL2.1.1, 3.066494 
7.375521, NEL2.1.1, 0.915279 
7.375647, NEL2.1.1, 0.915881 
7.375584, NEL1.4.1, 14.466543 
7.375626, NEL2.1.1, 0.915781 
7.375963, NEL3.1.1, 0.765773 
7.376194, NEL2.1.1, 0.918499 
7.376131, NEL2.1.1, 0.918198 
7.376488, NEL2.1.1, 0.919909 
7.376446, NEL2.1.1, 0.919708 
7.376362, NEL2.1.1, 0.919305 
7.376677, NEL3.1.1, 0.767817 
7.376887, NEH1.4.1, 11.885559 
7.377013, NEL1.2.1, 43.433738 
7.377013, NEL2.1.1, 0.922431 
7.392770, NEL2.1.1, 1.000907 
7.397011, NEL2.1.1, 1.022970 
7.399435, NEH4.1.1, 4.343220 
7.398223, NEH2.1.1, 7.031035 
7.388074, NEL3.1.1, 0.801073 
7.404888, NEL3.1.1, 0.852347 
7.402768, NEL2.1.1, 1.053576 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL3.2.1, 3.926408 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH2.1.1, 11.688448 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH2.1.1, 11.688448 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH2.1.1, 11.688448 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.539434, NEL2.1.1, 2.040919 
7.643586, NEL2.1.1, 3.220193 
7.560490, NEL2.1.1, 2.245327 
7.535223, NEH2.1.1, 9.566102 
7.535223, NEL2.1.1, 2.001925 
7.539434, NEH2.1.1, 9.652672 
7.530194, NEL2.1.1, 1.956159 
7.523438, NEH2.1.1, 9.326613 
7.554582, NEH2.1.1, 9.968433 
7.525983, NEL2.1.1, 1.918501 
7.525134, NEL2.1.1, 1.910981 
7.523438, NEH2.1.1, 9.326613 
7.522620, NEH2.1.1, 9.310142 
7.521771, NEL2.1.1, 1.881432 
7.518409, NEL2.1.1, 1.852267 
7.520075, NEH2.1.1, 9.259023 
7.519227, NEH2.1.1, 9.242032 
7.516712, NEH2.1.1, 9.191766 
7.516712, NEH2.1.1, 9.191766 
7.511652, NEL2.1.1, 1.794777 
7.513349, NEH2.1.1, 9.124842 
7.363147, NEL2.1.1, 0.857757 
7.363147, NEL2.1.1, 0.857757 
7.379496, NEL2.1.1, 0.934439 
7.363965, NEL2.1.1, 0.861462 
7.363614, NEL2.1.1, 0.859871 
7.364490, NEL2.1.1, 0.863847 
7.375641, NEL2.1.1, 0.915853 
7.375933, NEH4.1.1, 3.876543 
7.376515, NEH2.1.1, 6.678163 
7.376166, NEL2.1.1, 0.918365 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL2.1.1, 0.934439 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH2.1.1, 11.688448 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH2.1.2, 22.278547 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH2.1.1, 11.688448 
7.631965, NEH2.1.1, 11.688448 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH2.1.1, 11.688448 
7.631965, NEH4.1.2, 11.575463 
7.631965, NEH4.1.3, 11.575463 
7.631965, NEH4.1.2, 11.575463 
7.631965, ER4.1.1.3, 3.347635 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEH2.1.1, 6.725853 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL3.1.1, 0.775933 
7.379496, NEL2.1.1, 0.934439 
7.473661, NEL3.1.1, 1.091689 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL2.1.1, 0.934439 
7.904185, NEL4.1.3, 36.918365 
7.904185, NEL4.1.3, 36.918365 
7.904185, NEL2.1.1, 8.527511 
7.904185, NEL2.1.1, 8.527511 
7.904185, NEL2.1.1, 8.527511 
7.888536, NEL1.3.1, 26.493273 
7.842824, NEH4.1.3, 22.896703 
7.842765, NEL4.1.2, 34.276313 
7.834321, NEL1.3.1, 24.284665 
7.833632, NEH4.1.3, 22.309021 
7.832780, NEL1.3.1, 24.223160 
7.832821, NEL4.1.2, 33.853396 
7.832537, NEL1.4.1, 32.330494 
7.250998, NEL2.1.1, 0.462562 
7.126659, NEH4.1.3, 0.968860 
7.132670, NEL3.2.1, 0.742765 
7.147537, NEL3.2.1, 0.786618 
7.126659, NEL2.1.1, 0.218788 
7.379496, NEH4.1.2, 3.944639 
7.249784, NEH4.1.3, 2.005045 
7.244626, NEL2.1.1, 0.445893 
7.130850, NEL1.3.1, 5.070953 
7.148144, NEL3.2.1, 0.788454 
7.151178, NEL1.3.1, 5.374849 
7.126659, NEH4.1.3, 0.968860 
7.379496, NEH4.1.3, 3.944639 
7.202979, NEL2.1.1, 0.349261 
7.203119, NEL1.4.1, 9.745325 
7.200323, NEH4.1.2, 1.512488 
7.202001, NEH4.1.2, 1.527363 
7.203818, NEH3.1.1, 0.389562 
7.450770, NEH4.1.3, 5.513885 
7.209131, NEH3.2.1, 0.992265 
7.211928, NEH3.1.1, 0.402776 
7.200043, NEH1.2.1, 25.100411 
7.208432, NEH3.1.1, 0.397033 
7.208013, NEH4.1.2, 1.581665 
7.211368, NEH4.1.3, 1.612662 
7.209886, NEH3.1.1, 0.399413 
7.211648, NEH3.1.1, 0.402314 
7.211928, NEH3.1.1, 0.402776 
7.211228, NEH4.1.3, 1.611358 
7.210809, NEH4.1.1, 1.607462 
7.210110, NEH4.1.2, 1.600980 
7.210250, NEH4.1.2, 1.602277 
7.208292, NEH4.1.3, 1.584224 
7.209691, NEH3.3.1, 2.311670 
7.243172, NEL1.3.1, 6.920678 
7.208292, NEH3.1.1, 0.396805 
7.208013, NEL1.4.1, 9.862809 
7.206754, NEH4.1.2, 1.570162 
7.203818, NEH4.1.2, 1.543608 
7.211368, NEL3.1.1, 0.401852 
7.126659, NEH4.1.1, 0.968860 
7.210529, NEH4.1.3, 1.604863 
7.204098, NEL3.1.1, 0.390012 
7.228661, NEL2.1.1, 0.406404 
7.199764, NEL2.1.1, 0.342628 
7.198365, NEL2.1.1, 0.339777 
7.200183, NEL2.1.1, 0.343487 
7.196827, NEL3.1.1, 0.378472 
7.193472, NEH4.1.1, 1.453006 
7.195150, NEH4.1.1, 1.467390 
7.190256, NEL1.3.1, 5.996716 
7.183825, NEL3.1.1, 0.358571 
7.187180, NEL2.1.1, 0.317714 
7.185782, NEL3.1.1, 0.361508 
7.185782, NEL1.4.1, 9.336777 
7.183405, NEH4.1.3, 1.369162 
7.202979, NEH4.1.2, 1.536089 
7.203399, NEH4.1.3, 1.539850 
7.202979, NEH4.1.3, 1.536089 
7.204098, NEH4.1.3, 1.546124 
7.198925, NEH3.1.1, 0.381771 
7.199204, NEH1.3.2, 11.834389 
7.199064, NEH3.1.1, 0.381991 
7.198925, NEH4.1.2, 1.500188 
7.197107, NEH4.1.1, 1.484317 
7.195709, NEH1.4.1, 7.974493 
7.195989, NEH1.4.1, 7.979740 
7.195429, NEH1.4.1, 7.969248 
7.194870, NEH4.1.2, 1.464982 
7.195010, NEH1.4.1, 7.961403 
7.193472, NEH1.3.1, 5.223812 
7.192773, NEH3.2.1, 0.933698 
7.191794, NEL3.2.1, 0.930287 
7.191794, NEH3.2.1, 0.930287 
7.190955, NEH1.3.1, 5.189924 
7.190256, NEH4.1.3, 1.425766 
7.190256, NEH1.4.1, 7.872777 
7.188159, NEH1.2.1, 24.577287 
7.189417, NEH1.4.1, 7.857207 
7.187879, NEH1.3.1, 5.148731 
7.187739, NEH4.1.1, 1.404746 
7.187180, NEH1.3.1, 5.139404 
7.187879, NEH4.1.1, 1.405909 
7.210110, NEH1.3.1, 5.451954 
7.206055, NEH4.1.3, 1.563806 
7.205915, NEH4.1.2, 1.562536 
7.434276, NEL3.1.1, 0.948589 
7.439729, NEL2.1.1, 1.269058 
7.437305, NEL2.1.1, 1.253875 
7.441850, NEL2.1.1, 1.282470 
7.444576, NEL3.2.1, 2.232765 
7.448818, NEL2.1.1, 1.327368 
7.448818, NEL2.1.1, 1.327368 
7.451545, NEL2.1.1, 1.345294 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH2.1.1, 11.688448 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL1.4.1, 23.641315 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH2.1.1, 11.688448 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEH4.1.1, 11.575463 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL3.1.1, 1.859631 
7.379496, NEL3.1.1, 0.775933 
7.379496, NEL2.1.2, 3.212964 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL3.1.1, 0.775933 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEH2.1.1, 6.725853 
7.379496, NEL3.1.1, 0.775933 
7.379496, NEL3.1.1, 0.775933 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL3.1.1, 0.775933 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEH4.1.1, 3.944639 
7.379496, NEL3.1.1, 0.775933 
7.379496, NEL2.1.1, 0.934439 
7.379496, NEL3.1.1, 0.775933 
7.379496, NEL2.1.1, 0.934439 
7.433367, NEL2.1.1, 1.229534 
7.432761, NEL2.1.1, 1.225823 
7.434882, NEL2.1.1, 1.238851 
7.430640, NEL2.1.1, 1.212911 
7.202140, ER1.1.1.2, 0.046025 
7.200742, NEH4.1.2, 1.516191 
7.195709, NEH3.3.1, 2.207476 
7.196128, NEL1.4.1, 9.579150 
7.198226, NEL1.3.1, 6.129768 
7.199484, NEH1.4.1, 8.045443 
7.201162, NEH1.4.1, 8.077122 
7.199764, NEH1.3.1, 5.309242 
7.202001, NEL1.4.1, 9.718620 
7.199764, NEH1.3.1, 5.309242 
7.197666, NEH1.3.2, 11.795958 
7.193751, NEH1.3.2, 11.698493 
7.192633, NEH1.3.2, 11.670755 
7.192773, NEH4.1.2, 1.447048 
7.192773, NEH1.4.2, 16.678390 
7.192913, NEH1.4.2, 16.682814 
7.192214, NEH1.4.2, 16.660735 
7.192214, NEH1.3.1, 5.206854 
7.192214, NEH1.3.1, 5.206854 
7.191934, NEH1.4.1, 7.903980 
7.192773, NEH1.4.1, 7.919614 
7.192214, NEH1.3.1, 5.206854 
7.191375, NEH1.3.1, 5.195567 
7.191654, NEH4.1.3, 1.437554 
7.189837, NEL4.1.2, 11.601572 
7.189837, NEL3.1.1, 0.367658 
7.212766, NEH1.3.1, 5.489042 
7.206754, NEH1.3.1, 5.405355 
7.214584, NEH2.1.1, 4.437897 
7.215842, NEH4.1.2, 1.654782 
7.216262, NEH4.1.2, 1.658783 
7.216961, NEH4.1.3, 1.665459 
7.216402, NEH4.1.3, 1.660118 
7.216402, NEH4.1.3, 1.660118 
7.217101, NEH4.1.2, 1.666799 
7.217800, NEH4.1.2, 1.673501 
7.219058, NEH4.1.2, 1.685621 
7.221295, NEH1.3.2, 12.395244 
7.224511, NEL1.4.1, 10.265883 
7.225210, NEL1.2.1, 35.447479 
7.225210, NEL3.1.1, 0.425252 
7.225909, NEH4.1.2, 1.752911 
7.227168, NEH4.1.2, 1.765516 
7.227168, NEH4.1.2, 1.765516 
7.227028, NEH4.1.3, 1.764111 
7.228006, NEH4.1.2, 1.773948 
7.228985, NEH4.1.2, 1.783840 
7.235836, NEH1.4.1, 8.751227 
7.238493, NEL1.4.1, 10.616004 
7.242967, NEL4.1.2, 12.961538 
7.199484, NEH4.1.3, 1.505096 
7.204797, NEL4.1.2, 11.974822 
7.204657, NEH1.4.1, 8.143381 
7.202140, NEL1.3.1, 6.195893 
7.201581, NEL1.4.1, 9.708600 
7.200602, NEH4.1.3, 1.514953 
7.198645, NEH4.1.2, 1.497734 
7.200183, NEH1.3.1, 5.314968 
7.198925, NEH1.3.1, 5.297791 
7.198925, NEH1.3.1, 5.297791 
7.196548, NEH1.4.1, 7.990224 
7.193052, NEH1.3.1, 5.218146 
7.197666, NEL1.4.1, 9.615541 
7.194311, NEH1.3.1, 5.235145 
7.196688, NEL1.3.1, 6.103926 
7.193891, NEH1.3.1, 5.229469 
7.195709, NEH4.1.2, 1.472209 
7.191375, NEH1.3.1, 5.195567 
7.195569, NEH1.4.2, 16.766858 
7.188578, NEH1.4.1, 7.841660 
7.189417, NEH1.3.1, 5.169297 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL3.2.1, 7.655409 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL3.1.1, 3.980176 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL3.1.1, 3.980176 
7.888536, NEL2.1.1, 8.094407 
7.629568, NEH2.1.1, 11.632471 
7.629568, NEL1.4.1, 23.544575 
7.629568, NEL1.2.1, 56.799900 
7.629568, NEL4.1.2, 25.607900 
7.629568, NEL4.1.2, 25.607900 
7.629568, NEL2.1.1, 3.035531 
7.629568, NEL1.4.1, 23.544575 
7.503520, NEL1.4.1, 18.737284 
7.503520, NEL4.1.1, 8.931147 
7.503520, NEL4.1.2, 20.985443 
7.508201, NEL1.4.1, 18.905537 
7.503520, NEL3.1.1, 1.211777 
7.503520, NEL2.1.1, 1.727547 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL3.1.1, 3.980176 
7.888536, NEL3.1.1, 3.980176 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL3.1.1, 3.980176 
7.629568, NEH3.1.1, 1.845380 
7.629568, NEH3.1.1, 1.845380 
7.629568, NEL4.1.1, 11.632471 
7.629568, NEL3.1.1, 1.845380 
7.629568, NEL2.1.1, 3.035531 
7.629568, NEL3.2.1, 3.899818 
7.629568, NEL4.1.1, 11.632471 
7.629568, NEL2.1.1, 3.035531 
7.629568, NEL2.1.1, 3.035531 
7.629568, NEL4.1.1, 11.632471 
7.629568, NEH4.1.2, 11.473689 
7.503520, NEL1.4.1, 18.737284 
7.503520, NEL1.4.1, 18.737284 
7.503520, NEL4.1.2, 20.985443 
7.503520, NEL2.1.1, 1.727547 
7.503520, NEL2.1.1, 1.727547 
7.723912, NEL2.1.1, 4.456270 
7.723912, NEL2.1.1, 4.456270 
7.723912, NEH2.1.1, 13.966251 
7.723912, NEL2.1.1, 4.456270 
7.845171, NEH2.1.1, 17.355087 
7.723912, NEL2.1.1, 4.456270 
7.723912, NEH2.1.1, 13.966251 
7.723912, NEL2.1.2, 11.531749 
7.723912, NEH2.1.2, 25.657188 
7.723912, NEH2.1.2, 25.657188 
7.723912, NEL2.1.2, 11.531749 
7.723912, NEH2.1.2, 25.657188 
7.570797, NEH4.1.2, 9.166086 
7.569434, NEH2.1.1, 10.284651 
7.566025, NEL2.1.1, 2.301739 
7.545801, NEL2.1.1, 2.101055 
7.545801, NEH2.1.1, 9.784562 
7.535576, NEL1.4.1, 19.905854 
7.534551, NEL2.1.1, 1.995760 
7.534551, NEL1.4.1, 19.867901 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL1.2.1, 69.324708 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.2.1, 69.324708 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.629568, NEL1.3.1, 16.802359 
7.629568, NEH1.3.1, 13.819528 
7.629568, NEH4.1.2, 11.473689 
7.629568, NEH1.4.1, 19.090945 
7.629568, NEH1.4.1, 19.090945 
7.629568, NEH1.4.1, 19.090945 
7.503520, NEL2.1.1, 1.727547 
7.503520, NEL2.1.1, 1.727547 
7.503520, NEL1.4.1, 18.737284 
7.503520, NEL1.4.1, 18.737284 
7.503520, NEL2.1.1, 1.727547 
7.503520, NEL2.1.1, 1.727547 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL2.1.1, 8.094407 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.2.1, 69.324708 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.888536, NEL1.4.1, 34.929080 
7.629568, NEL1.4.1, 23.544575 
7.629568, NEH1.4.1, 19.090945 
7.629568, NEH1.4.1, 19.090945 
7.629568, NEH1.4.1, 19.090945 
7.629568, NEH4.1.1, 11.473689 
7.629568, NEL3.1.1, 1.845380 
7.503520, NEL1.4.1, 18.737284 
7.503520, NEL1.4.1, 18.737284 
7.503520, NEL1.4.1, 18.737284 
7.503520, NEL1.4.1, 18.737284 
7.503520, NEL2.1.1, 1.727547 
7.723912, NEH4.1.3, 15.940983 
7.723912, NEL4.1.3, 29.330462 
7.723912, NEH4.1.3, 15.940983 
7.723912, NEL4.1.3, 29.330462 
7.723912, NEL4.1.3, 29.330462 
7.723912, NEL3.2.1, 5.055100 
7.704319, NEH4.1.2, 14.935171 
7.709364, NEH4.1.2, 15.190256 
7.714408, NEH4.1.2, 15.447999 
7.720725, NEH4.1.1, 15.774602 
7.718817, NEH4.1.3, 15.675508 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEH1.4.1, 15.290679 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL1.4.1, 18.795025 
7.490014, NEL1.4.1, 18.256457 
7.490014, NEL2.1.1, 1.620490 
7.490014, NEH4.1.1, 6.559939 
7.490014, NEL2.1.1, 1.620490 
7.513313, NEL2.1.1, 1.808771 
7.507225, NEL1.4.1, 18.870388 
7.512276, NEL1.4.1, 19.052678 
7.723912, NEL2.1.1, 4.456270 
7.723912, NEL1.4.1, 27.487599 
7.723912, NEL1.4.1, 27.487599 
7.723912, NEL1.4.1, 27.487599 
7.723912, NEL1.4.1, 27.487599 
7.723912, NEL1.4.1, 27.487599 
7.723912, NEL3.1.1, 2.477159 
7.565571, NEL1.4.1, 21.033388 
7.565571, NEL4.1.1, 10.201770 
7.561481, NEL2.1.1, 2.255343 
7.534551, NEL2.1.2, 6.017324 
7.505129, NEL1.4.1, 18.795025 
7.536485, NEL2.1.1, 2.013547 
7.505129, NEH2.1.1, 8.962661 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL1.4.1, 18.795025 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL2.1.1, 1.740681 
7.505129, NEL1.4.1, 18.795025 
7.490014, NEL1.4.1, 18.256457 
7.490014, NEL1.4.1, 18.256457 
7.490014, NEL2.1.1, 1.620490 
7.490014, NEL3.1.1, 1.156168 
7.490014, NEL2.1.1, 1.620490 
7.490014, NEL2.1.1, 1.620490 
7.490014, NEL2.1.1, 1.620490 
7.555957, NEL4.1.3, 22.855404 
7.557233, NEL4.1.3, 22.901878 
7.555770, NEH4.1.2, 8.632931 
7.591298, NEH4.1.2, 9.930426 
7.587213, NEH4.1.3, 9.774689 
7.590878, NEH4.1.2, 9.914335 
7.587386, ER1.1.1.2, 1.155593 
7.579688, NEH4.1.2, 9.492292 
7.582948, NEH4.1.2, 9.613921 
7.574539, NEH4.1.2, 9.302398 
7.639402, NEL4.1.3, 25.986192 
7.402641, NEL4.1.2, 17.619184 
7.639950, NEL4.1.3, 26.007343 
7.601066, NEL3.2.1, 3.594144 
7.641203, NEH4.1.3, 11.973384 
7.640910, NEH4.1.2, 11.960624 
7.640361, NEH4.1.2, 11.936741 
7.640048, NEH4.1.3, 11.923138 
7.640127, NEH4.1.3, 11.926571 
7.640518, NEH4.1.3, 11.943567 
7.640577, NEH4.1.3, 11.946134 
7.631965, NEL4.1.3, 25.699887 
7.639461, NEH4.1.2, 11.897657 
7.631965, NEH4.1.2, 11.575463 
7.631965, NEH4.1.3, 11.575463 
7.631965, NEH4.1.2, 11.575463 
